,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,city_Astapor,city_King's Landing,city_Winterfell,phone_Android,phone_Unknown,phone_iPhone,active
32511,2.0,2014-01-11,4.2,1.0,2014-06-18,0.0,0,50.0,5.64,5.0,1,0,0,1,0,0,1
32512,28.0,2014-01-29,4.9,1.05,2014-06-20,5.8,1,74.4,1.9,4.6,1,0,0,1,0,0,1
32513,2.0,2014-01-24,5.0,1.0,2014-02-04,0.0,0,50.0,6.0,5.0,0,0,1,1,0,0,0
32514,2.0,2014-01-06,5.0,1.0,2014-01-11,0.0,0,50.0,1.67,5.0,0,0,1,1,0,0,0
32515,0.0,2014-01-31,4.6015592912744685,1.0,2014-06-13,0.0,1,100.0,2.34,5.0,0,1,0,1,0,0,1
32516,7.0,2014-01-19,4.8,1.22,2014-06-01,20.8,1,75.0,2.9699999999999998,4.8,1,0,0,0,0,1,1
32517,3.0,2014-01-11,4.0,1.0,2014-01-20,0.0,1,33.3,4.13,5.0,1,0,0,1,0,0,0
32518,2.0,2014-01-23,4.0,1.0,2014-01-23,0.0,0,100.0,25.52,5.0,1,0,0,0,0,1,0
32519,2.0,2014-01-23,5.0,1.0,2014-01-24,0.0,0,100.0,1.5,5.0,1,0,0,1,0,0,0
32520,0.0,2014-01-17,4.6015592912744685,1.0,2014-04-17,0.0,1,100.0,4.7,4.778158195947439,0,0,1,0,0,1,0
32521,12.0,2014-01-17,4.8,1.01,2014-06-28,2.9,1,65.7,2.49,4.7,0,0,1,0,0,1,1
32522,18.0,2014-01-01,4.6,1.01,2014-06-30,0.8,0,81.7,1.45,4.2,0,0,1,0,0,1,1
32523,0.0,2014-01-30,2.0,1.0,2014-03-16,0.0,0,0.0,9.15,5.0,0,0,1,0,0,1,0
32524,1.0,2014-01-10,5.0,1.0,2014-01-12,0.0,0,0.0,3.0,5.0,1,0,0,0,0,1,0
32525,1.0,2014-01-25,4.6015592912744685,1.0,2014-01-25,0.0,1,0.0,1.9,5.0,0,1,0,1,0,0,0
32526,11.0,2014-01-28,4.4,1.26,2014-06-27,22.6,0,96.8,1.88,4.8,0,0,1,0,0,1,1
32527,1.0,2014-01-13,5.0,1.25,2014-05-10,50.0,0,50.0,1.25,5.0,1,0,0,1,0,0,0
32528,0.0,2014-01-27,5.0,1.1400000000000001,2014-04-28,28.6,0,28.6,3.5700000000000003,5.0,0,1,0,0,0,1,0
32529,3.0,2014-01-18,5.0,1.0,2014-02-11,0.0,0,66.7,5.73,5.0,0,1,0,1,0,0,0
32530,8.0,2014-01-18,4.4,1.04,2014-06-29,7.7,0,73.1,2.42,4.5,0,0,1,0,0,1,1
32531,1.0,2014-01-25,5.0,1.0,2014-05-14,0.0,0,100.0,5.31,5.0,1,0,0,0,0,1,0
32532,4.0,2014-01-06,5.0,1.25,2014-01-11,25.0,0,50.0,5.32,5.0,0,0,1,0,0,1,0
32533,2.0,2014-01-02,5.0,1.0,2014-06-22,0.0,0,50.0,1.63,5.0,0,1,0,1,0,0,1
32534,11.0,2014-01-09,3.9,1.0,2014-06-08,0.0,0,44.8,3.48,4.6,0,0,1,0,0,1,1
32535,2.0,2014-01-10,5.0,1.0,2014-06-16,0.0,0,66.7,1.19,5.0,0,0,1,0,0,1,1
32536,5.0,2014-01-31,3.7,1.25,2014-06-11,20.0,1,70.0,5.85,4.8,0,0,1,1,0,0,1
32537,2.0,2014-01-25,5.0,1.0,2014-01-25,0.0,0,0.0,0.5700000000000001,5.0,0,0,1,1,0,0,0
32538,0.0,2014-01-25,4.6015592912744685,1.25,2014-04-14,100.0,0,100.0,4.52,5.0,1,0,0,1,0,0,0
32539,3.0,2014-01-06,4.8,1.0,2014-06-29,0.0,1,55.6,2.14,4.8,0,0,1,0,1,0,1
32540,0.0,2014-01-25,5.0,1.0,2014-04-04,0.0,1,100.0,5.01,4.5,0,0,1,1,0,0,0
32541,1.0,2014-01-25,4.6015592912744685,1.0,2014-02-13,0.0,1,100.0,6.92,5.0,0,0,1,1,0,0,0
32542,0.0,2014-01-08,5.0,1.19,2014-06-21,25.0,1,0.0,6.63,4.8,1,0,0,1,0,0,1
32543,38.0,2014-01-07,4.9,1.05,2014-06-29,9.6,0,66.0,2.49,4.6,0,0,1,0,0,1,1
32544,15.0,2014-01-11,4.8,1.1400000000000001,2014-06-22,17.5,1,47.5,2.94,4.6,1,0,0,0,0,1,1
32545,1.0,2014-01-28,5.0,1.11,2014-06-28,14.3,1,81.0,4.98,4.9,0,1,0,0,0,1,1
32546,2.0,2014-01-10,5.0,1.63,2014-01-11,50.0,0,100.0,2.07,5.0,0,0,1,1,0,0,0
32547,0.0,2014-01-25,5.0,1.13,2014-03-16,25.0,0,50.0,4.64,4.0,0,0,1,0,0,1,0
32548,9.0,2014-01-04,4.8,1.03,2014-06-28,7.4,0,70.4,2.73,4.9,0,1,0,0,0,1,1
32549,11.0,2014-01-31,4.8,1.11,2014-05-25,8.8,0,70.2,1.57,4.7,0,0,1,0,0,1,0
32550,2.0,2014-01-17,5.0,1.0,2014-06-18,0.0,1,75.0,6.4,4.0,0,0,1,0,0,1,1
32551,1.0,2014-01-25,5.0,1.0,2014-02-16,0.0,0,0.0,10.38,5.0,1,0,0,1,0,0,0
32552,1.0,2014-01-09,4.6015592912744685,1.0,2014-01-10,0.0,0,100.0,2.84,3.0,0,0,1,0,0,1,0
32553,0.0,2014-01-28,4.6,1.0,2014-06-22,0.0,0,80.0,3.58,4.9,0,0,1,0,0,1,1
32554,3.0,2014-01-30,3.5,1.0,2014-01-31,0.0,1,100.0,4.83,5.0,0,1,0,1,0,0,0
32555,0.0,2014-01-04,4.6015592912744685,1.0,2014-02-08,0.0,0,0.0,14.07,5.0,1,0,0,1,0,0,0
32556,1.0,2014-01-25,4.6015592912744685,1.0,2014-01-26,0.0,1,0.0,5.83,1.0,0,0,1,1,0,0,0
32557,0.0,2014-01-17,4.6015592912744685,1.0,2014-06-07,0.0,0,100.0,2.52,5.0,0,1,0,0,0,1,1
32558,2.0,2014-01-26,4.1,1.0,2014-06-21,0.0,0,47.4,2.3,4.6,0,0,1,0,0,1,1
32559,2.0,2014-01-21,5.0,1.0,2014-04-16,0.0,0,50.0,6.57,4.8,0,0,1,1,0,0,0
32560,0.0,2014-01-20,4.6015592912744685,1.0,2014-06-07,0.0,1,100.0,2.25,3.0,0,1,0,0,0,1,1
32561,0.0,2014-01-25,4.6015592912744685,2.75,2014-03-09,100.0,0,0.0,2.13,4.0,1,0,0,1,0,0,0
32562,1.0,2014-01-23,3.0,1.0,2014-01-24,0.0,0,100.0,3.03,5.0,0,1,0,0,0,1,0
32563,1.0,2014-01-18,4.5,1.0,2014-06-13,0.0,0,80.0,4.43,5.0,0,1,0,0,0,1,1
32564,0.0,2014-01-29,5.0,1.0,2014-06-03,0.0,1,37.5,6.23,5.0,0,0,1,0,0,1,1
32565,1.0,2014-01-08,5.0,1.0,2014-01-08,0.0,1,100.0,3.94,5.0,0,0,1,0,0,1,0
32566,1.0,2014-01-25,5.0,1.0,2014-06-05,0.0,0,50.0,14.2,3.0,0,1,0,0,0,1,1
32567,1.0,2014-01-27,4.6015592912744685,1.0,2014-03-07,0.0,0,100.0,14.19,4.5,0,1,0,1,0,0,0
32568,2.0,2014-01-24,4.0,1.0,2014-01-27,0.0,1,50.0,7.92,5.0,0,0,1,0,0,1,0
32569,4.0,2014-01-13,4.2,1.0,2014-06-14,0.0,0,63.6,1.9100000000000001,4.3,0,0,1,0,0,1,1
32570,0.0,2014-01-22,5.0,1.0,2014-05-07,0.0,0,100.0,3.74,5.0,1,0,0,1,0,0,0
32571,8.0,2014-01-27,5.0,1.16,2014-06-26,23.5,1,64.7,2.62,4.9,0,1,0,0,0,1,1
32572,4.0,2014-01-25,5.0,1.0,2014-06-16,0.0,0,66.7,2.15,5.0,0,1,0,1,0,0,1
32573,0.0,2014-01-12,4.6015592912744685,1.0,2014-04-13,0.0,0,0.0,19.72,5.0,0,1,0,1,0,0,0
32574,5.0,2014-01-30,5.0,1.22,2014-06-29,31.3,1,43.8,2.87,4.9,0,1,0,0,0,1,1
32575,5.0,2014-01-06,3.7,1.0,2014-06-17,0.0,0,50.0,2.29,4.7,0,0,1,0,0,1,1
32576,2.0,2014-01-31,4.6015592912744685,1.17,2014-05-18,33.3,1,0.0,3.31,5.0,1,0,0,0,0,1,0
32577,0.0,2014-01-04,4.6015592912744685,1.0,2014-03-28,0.0,0,100.0,15.85,5.0,0,0,1,0,0,1,0
32578,2.0,2014-01-18,5.0,1.33,2014-05-28,33.3,0,66.7,3.09,5.0,0,1,0,0,0,1,0
32579,1.0,2014-01-07,5.0,1.0,2014-06-28,0.0,0,72.7,5.39,4.9,0,1,0,0,0,1,1
32580,5.0,2014-01-18,4.6,1.3599999999999999,2014-06-22,42.9,0,28.6,1.94,4.7,0,0,1,1,0,0,1
32581,1.0,2014-01-14,5.0,1.0,2014-01-24,0.0,0,100.0,1.26,5.0,1,0,0,0,0,1,0
32582,9.0,2014-01-25,4.8,1.02,2014-06-14,3.8,1,42.3,3.7199999999999998,4.7,0,0,1,1,0,0,1
32583,2.0,2014-01-13,4.6015592912744685,2.25,2014-06-11,100.0,1,100.0,1.6600000000000001,5.0,0,0,1,0,0,1,1
32584,1.0,2014-01-10,5.0,1.0,2014-01-10,0.0,0,100.0,47.28,5.0,1,0,0,0,0,1,0
32585,1.0,2014-01-10,5.0,1.42,2014-03-17,33.3,0,100.0,10.81,5.0,0,1,0,0,0,1,0
32586,1.0,2014-01-31,4.6015592912744685,1.0,2014-02-01,0.0,0,100.0,0.01,1.0,0,1,0,0,0,1,0
32587,1.0,2014-01-23,5.0,1.0,2014-01-26,0.0,0,0.0,16.61,2.0,1,0,0,0,0,1,0
32588,1.0,2014-01-24,4.5,1.08,2014-04-24,33.3,0,66.7,6.8100000000000005,3.0,0,0,1,0,0,1,0
32589,1.0,2014-01-14,4.3,1.0,2014-02-23,0.0,0,33.3,3.6,5.0,0,1,0,0,0,1,0
32590,9.0,2014-01-31,4.5,1.0,2014-06-20,0.0,1,100.0,2.11,4.9,0,0,1,0,0,1,1
32591,8.0,2014-01-19,5.0,1.06,2014-02-13,12.5,0,62.5,6.43,4.9,1,0,0,0,0,1,0
32592,0.0,2014-01-04,3.0,1.0,2014-05-24,0.0,0,100.0,1.05,5.0,1,0,0,0,0,1,0
32593,0.0,2014-01-29,5.0,1.0,2014-04-01,0.0,1,100.0,4.14,5.0,1,0,0,0,0,1,0
32594,0.0,2014-01-08,5.0,1.0,2014-05-14,0.0,0,25.0,7.45,5.0,0,0,1,1,0,0,0
32595,2.0,2014-01-26,4.7,1.0,2014-05-03,0.0,0,16.7,6.68,4.7,1,0,0,0,0,1,0
32596,4.0,2014-01-07,3.0,1.0,2014-06-28,0.0,0,14.3,2.71,4.9,0,0,1,0,0,1,1
32597,3.0,2014-01-19,5.0,1.0,2014-03-24,0.0,0,80.0,1.85,4.8,0,0,1,1,0,0,0
32598,2.0,2014-01-29,3.5,1.0,2014-06-30,0.0,0,58.1,4.99,4.9,0,0,1,0,0,1,1
32599,0.0,2014-01-04,4.6015592912744685,1.0,2014-02-14,0.0,1,100.0,6.58,5.0,1,0,0,0,0,1,0
32600,2.0,2014-01-31,5.0,1.0,2014-03-08,0.0,0,33.3,3.25,5.0,1,0,0,1,0,0,0
32601,4.0,2014-01-15,4.8,1.0,2014-06-30,0.0,0,70.8,5.79,4.9,0,0,1,1,0,0,1
32602,0.0,2014-01-12,5.0,2.0,2014-05-28,100.0,0,100.0,1.17,5.0,1,0,0,0,0,1,0
32603,3.0,2014-01-30,3.8,1.02,2014-06-13,2.4,0,95.1,9.36,5.0,0,0,1,0,0,1,1
32604,1.0,2014-01-06,4.6015592912744685,1.58,2014-06-16,33.3,0,66.7,2.59,5.0,1,0,0,1,0,0,1
32605,0.0,2014-01-11,4.6015592912744685,1.0,2014-05-19,0.0,0,0.0,22.1,5.0,1,0,0,1,0,0,0
32606,0.0,2014-01-05,5.0,1.0,2014-02-21,0.0,0,100.0,13.87,5.0,0,1,0,0,0,1,0
32607,1.0,2014-01-11,5.0,1.0,2014-06-15,0.0,0,40.0,5.88,5.0,0,1,0,0,0,1,1
32608,1.0,2014-01-18,5.0,1.0,2014-06-09,0.0,1,0.0,7.09,5.0,0,1,0,0,0,1,1
32609,0.0,2014-01-08,4.0,1.0,2014-04-27,0.0,0,0.0,2.18,4.7,0,1,0,0,0,1,0
32610,3.0,2014-01-17,4.5,1.22,2014-06-16,12.5,1,6.3,2.91,4.7,0,0,1,0,0,1,1
32611,0.0,2014-01-17,4.6015592912744685,1.0,2014-04-03,0.0,0,100.0,9.44,5.0,1,0,0,1,0,0,0
32612,2.0,2014-01-16,4.4,1.11,2014-06-28,21.1,0,52.6,6.34,4.7,1,0,0,0,0,1,1
32613,1.0,2014-01-06,5.0,1.63,2014-03-23,50.0,0,0.0,5.08,5.0,1,0,0,0,0,1,0
32614,1.0,2014-01-25,5.0,1.0,2014-01-26,0.0,0,0.0,0.8300000000000001,5.0,0,1,0,1,0,0,0
32615,2.0,2014-01-03,4.0,1.0,2014-01-04,0.0,0,100.0,3.07,5.0,1,0,0,0,0,1,0
32616,2.0,2014-01-28,5.0,1.6,2014-05-17,20.0,0,80.0,3.06,5.0,0,0,1,0,0,1,0
32617,13.0,2014-01-02,4.5,1.0,2014-03-30,0.0,0,42.9,5.05,4.1,0,0,1,1,0,0,0
32618,3.0,2014-01-21,4.9,1.1,2014-06-09,7.7,1,61.5,3.59,5.0,0,1,0,0,0,1,1
32619,2.0,2014-01-10,4.5,1.0,2014-01-16,0.0,1,100.0,7.94,5.0,0,0,1,0,0,1,0
32620,0.0,2014-01-23,4.7,1.0,2014-06-11,0.0,1,75.0,27.68,5.0,0,1,0,0,0,1,1
32621,0.0,2014-01-13,4.6015592912744685,2.75,2014-02-17,100.0,0,100.0,5.15,5.0,0,0,1,1,0,0,0
32622,0.0,2014-01-02,5.0,1.0,2014-03-16,0.0,0,0.0,3.6,5.0,0,0,1,1,0,0,0
32623,1.0,2014-01-03,5.0,1.0,2014-01-03,0.0,1,100.0,33.13,5.0,0,0,1,0,0,1,0
32624,3.0,2014-01-10,4.6,1.0,2014-06-27,0.0,1,75.0,2.65,4.6,1,0,0,0,0,1,1
32625,0.0,2014-01-19,4.6015592912744685,1.0,2014-03-09,0.0,1,0.0,3.93,5.0,1,0,0,0,0,1,0
32626,7.0,2014-01-03,5.0,1.02,2014-06-21,4.2,1,45.8,2.63,4.8,0,0,1,0,0,1,1
32627,1.0,2014-01-13,5.0,1.0,2014-01-24,0.0,1,100.0,4.45,5.0,0,0,1,1,0,0,0
32628,3.0,2014-01-06,5.0,1.0,2014-01-09,0.0,0,100.0,4.74,5.0,1,0,0,1,0,0,0
32629,0.0,2014-01-09,4.0,1.0,2014-05-15,0.0,0,100.0,1.88,4.8,0,0,1,0,0,1,0
32630,0.0,2014-01-08,4.0,1.06,2014-03-15,25.0,0,75.0,1.96,5.0,0,0,1,1,0,0,0
32631,0.0,2014-01-27,5.0,1.0,2014-04-28,0.0,0,100.0,17.68,5.0,1,0,0,0,0,1,0
32632,5.0,2014-01-10,4.8,1.0,2014-01-22,0.0,0,60.0,1.73,4.6,1,0,0,1,0,0,0
32633,17.0,2014-01-22,4.7,1.08,2014-06-15,14.3,0,65.3,2.05,4.9,0,1,0,1,0,0,1
32634,0.0,2014-01-28,5.0,1.0,2014-04-29,0.0,0,100.0,3.05,5.0,1,0,0,0,0,1,0
32635,4.0,2014-01-04,5.0,1.0,2014-03-02,0.0,1,71.4,8.42,5.0,0,0,1,1,0,0,0
32636,1.0,2014-01-31,4.6015592912744685,1.0,2014-01-31,0.0,1,100.0,27.68,5.0,0,0,1,0,0,1,0
32637,0.0,2014-01-23,4.6015592912744685,1.0,2014-06-05,0.0,1,100.0,17.7,5.0,0,0,1,1,0,0,1
32638,1.0,2014-01-01,4.6015592912744685,1.0,2014-03-10,0.0,1,100.0,9.85,5.0,0,0,1,0,0,1,0
32639,0.0,2014-01-03,4.6015592912744685,1.0,2014-02-07,0.0,1,100.0,0.86,5.0,0,0,1,0,0,1,0
32640,11.0,2014-01-05,4.2,1.11,2014-06-27,15.8,1,52.6,4.36,4.6,0,0,1,0,0,1,1
32641,1.0,2014-01-31,4.6015592912744685,1.0,2014-01-31,0.0,1,100.0,12.14,5.0,0,0,1,0,0,1,0
32642,0.0,2014-01-24,4.6015592912744685,1.0,2014-05-30,0.0,0,100.0,9.03,5.0,0,0,1,1,0,0,0
32643,1.0,2014-01-28,4.6015592912744685,1.0,2014-02-23,0.0,1,0.0,1.48,3.0,0,0,1,0,0,1,0
32644,1.0,2014-01-26,5.0,1.0,2014-01-27,0.0,0,100.0,9.14,5.0,1,0,0,0,0,1,0
32645,1.0,2014-01-06,5.0,1.0,2014-06-22,0.0,1,50.0,4.92,4.5,0,0,1,1,0,0,1
32646,0.0,2014-01-23,5.0,1.0,2014-06-26,0.0,1,100.0,4.71,4.8,0,1,0,0,0,1,1
32647,5.0,2014-01-19,4.0,1.38,2014-05-19,50.0,1,50.0,2.08,4.9,0,0,1,0,0,1,0
32648,0.0,2014-01-05,4.6015592912744685,1.0,2014-02-08,0.0,0,0.0,13.48,5.0,1,0,0,0,0,1,0
32649,0.0,2014-01-04,5.0,1.0,2014-05-12,0.0,1,62.5,2.33,5.0,1,0,0,1,0,0,0
32650,7.0,2014-01-13,4.8,1.02,2014-06-01,4.2,0,58.3,2.46,4.6,1,0,0,0,0,1,1
32651,7.0,2014-01-06,4.2,1.05,2014-06-12,6.3,1,68.8,2.05,4.6,0,0,1,0,0,1,1
32652,1.0,2014-01-18,5.0,1.0,2014-01-18,0.0,1,0.0,2.08,5.0,0,0,1,1,0,0,0
32653,5.0,2014-01-12,3.8,1.0,2014-06-10,0.0,1,50.0,6.44,5.0,0,1,0,0,0,1,1
32654,2.0,2014-01-01,5.0,1.0,2014-01-25,0.0,0,50.0,8.83,4.5,0,0,1,1,0,0,0
32655,2.0,2014-01-08,4.9,1.0,2014-06-21,0.0,1,55.9,4.66,4.8,0,0,1,0,0,1,1
32656,1.0,2014-01-05,5.0,1.0,2014-02-18,0.0,1,66.7,6.93,5.0,0,0,1,1,0,0,0
32657,8.0,2014-01-05,5.0,1.05,2014-06-28,13.3,1,80.0,1.62,4.5,0,0,1,0,0,1,1
32658,0.0,2014-01-29,5.0,1.0,2014-05-20,0.0,0,100.0,1.43,5.0,0,0,1,0,0,1,0
32659,2.0,2014-01-17,5.0,1.0,2014-01-20,0.0,0,50.0,1.4,5.0,1,0,0,1,0,0,0
32660,5.0,2014-01-30,4.8,1.03,2014-06-28,4.3,0,65.2,6.33,4.3,0,1,0,1,0,0,1
32661,0.0,2014-01-08,4.6015592912744685,1.0,2014-02-26,0.0,0,100.0,16.31,5.0,1,0,0,0,0,1,0
32662,4.0,2014-01-27,3.7,1.04,2014-05-23,10.0,0,72.5,3.31,4.8,0,1,0,1,0,0,0
32663,3.0,2014-01-21,4.3,1.0,2014-01-23,0.0,1,100.0,2.48,5.0,0,0,1,0,0,1,0
32664,1.0,2014-01-06,4.5,1.0,2014-06-15,0.0,0,36.4,3.43,5.0,0,0,1,0,0,1,1
32665,1.0,2014-01-30,5.0,1.0,2014-05-02,0.0,0,100.0,10.91,5.0,0,1,0,0,0,1,0
32666,1.0,2014-01-18,4.6015592912744685,1.0,2014-01-18,0.0,0,0.0,0.01,5.0,0,0,1,0,0,1,0
32667,0.0,2014-01-03,4.6015592912744685,1.0,2014-05-03,0.0,0,0.0,0.66,3.0,1,0,0,1,0,0,0
32668,2.0,2014-01-22,5.0,1.0,2014-01-22,0.0,0,100.0,1.25,5.0,0,0,1,1,0,0,0
32669,2.0,2014-01-24,5.0,1.0,2014-06-28,0.0,0,20.0,3.5,4.0,0,1,0,0,0,1,1
32670,0.0,2014-01-18,4.7,1.0,2014-06-24,0.0,1,62.5,10.95,4.8,0,0,1,0,0,1,1
32671,2.0,2014-01-24,4.3,1.0,2014-06-28,0.0,1,77.8,11.25,5.0,0,0,1,0,0,1,1
32672,1.0,2014-01-08,4.3,1.0,2014-04-23,0.0,0,100.0,2.42,4.8,0,0,1,0,0,1,0
32673,0.0,2014-01-24,4.8,1.13,2014-06-29,10.0,0,90.0,3.73,4.4,1,0,0,0,0,1,1
32674,1.0,2014-01-11,5.0,1.0,2014-01-12,0.0,0,0.0,6.74,5.0,1,0,0,0,0,1,0
32675,6.0,2014-01-30,5.0,1.08,2014-02-04,16.7,0,33.3,2.92,4.8,0,0,1,1,0,0,0
32676,3.0,2014-01-17,3.7,1.08,2014-01-19,33.3,0,0.0,0.84,5.0,0,0,1,0,0,1,0
32677,0.0,2014-01-31,4.6015592912744685,1.0,2014-05-01,0.0,1,100.0,4.6,5.0,1,0,0,1,0,0,0
32678,0.0,2014-01-31,4.7,1.0,2014-06-30,0.0,1,57.1,3.79,5.0,1,0,0,0,0,1,1
32679,3.0,2014-01-10,5.0,1.67,2014-01-15,33.3,1,100.0,2.3,5.0,1,0,0,0,0,1,0
32680,0.0,2014-01-19,4.0,1.0,2014-05-11,0.0,0,50.0,2.62,4.0,0,1,0,0,0,1,0
32681,3.0,2014-01-14,4.6,1.0,2014-06-19,0.0,1,91.7,5.15,4.5,0,1,0,0,0,1,1
32682,2.0,2014-01-11,5.0,1.0,2014-01-12,0.0,0,0.0,2.7,4.0,1,0,0,0,0,1,0
32683,0.0,2014-01-13,4.6015592912744685,1.0,2014-03-16,0.0,1,0.0,1.65,5.0,0,0,1,0,0,1,0
32684,0.0,2014-01-13,3.0,1.0,2014-03-01,0.0,1,100.0,0.74,5.0,0,0,1,0,0,1,0
32685,0.0,2014-01-02,4.6015592912744685,1.0,2014-06-28,0.0,0,0.0,9.94,5.0,0,1,0,0,0,1,1
32686,1.0,2014-01-02,5.0,1.0,2014-03-28,0.0,0,100.0,1.17,4.5,0,0,1,0,0,1,0
32687,1.0,2014-01-26,5.0,2.75,2014-01-26,100.0,0,0.0,5.6,5.0,0,1,0,1,0,0,0
32688,0.0,2014-01-26,4.6015592912744685,1.0,2014-06-08,0.0,0,0.0,11.8,4.5,1,0,0,0,0,1,1
32689,0.0,2014-01-06,5.0,1.0,2014-06-25,0.0,1,33.3,3.6,5.0,0,0,1,0,0,1,1
32690,1.0,2014-01-03,5.0,1.0,2014-06-28,0.0,1,100.0,2.7199999999999998,5.0,1,0,0,0,0,1,1
32691,1.0,2014-01-10,3.6,1.19,2014-06-28,23.1,1,53.8,3.5300000000000002,4.2,1,0,0,0,0,1,1
32692,2.0,2014-01-26,4.6015592912744685,1.0,2014-02-09,0.0,0,0.0,16.93,5.0,1,0,0,0,0,1,0
32693,1.0,2014-01-01,4.6015592912744685,1.0,2014-01-01,0.0,0,100.0,3.96,5.0,0,0,1,1,0,0,0
32694,0.0,2014-01-13,4.6015592912744685,1.0,2014-04-19,0.0,0,0.0,2.59,5.0,1,0,0,0,0,1,0
32695,0.0,2014-01-11,5.0,1.0,2014-05-21,0.0,1,100.0,14.73,5.0,1,0,0,1,0,0,0
32696,1.0,2014-01-30,5.0,1.0,2014-06-08,0.0,0,66.7,1.69,4.7,0,1,0,1,0,0,1
32697,0.0,2014-01-19,5.0,1.0,2014-06-25,0.0,1,55.6,7.93,5.0,0,0,1,0,0,1,1
32698,2.0,2014-01-25,5.0,1.08,2014-04-03,33.3,1,66.7,9.5,5.0,0,0,1,1,0,0,0
32699,0.0,2014-01-24,4.0,1.0,2014-06-07,0.0,0,60.0,4.24,5.0,0,0,1,1,0,0,1
32700,0.0,2014-01-22,5.0,1.0,2014-06-04,0.0,1,50.0,8.2,4.5,0,1,0,0,0,1,1
32701,8.0,2014-01-28,5.0,1.07,2014-06-26,10.5,1,94.7,9.19,4.9,0,1,0,0,0,1,1
32702,1.0,2014-01-24,5.0,1.0,2014-03-23,0.0,0,50.0,0.8200000000000001,2.5,0,0,1,0,0,1,0
32703,6.0,2014-01-14,4.3,1.0,2014-02-08,0.0,0,66.7,2.95,5.0,1,0,0,0,0,1,0
32704,8.0,2014-01-09,4.8,1.04,2014-06-29,8.6,1,54.3,3.19,4.7,0,0,1,0,0,1,1
32705,1.0,2014-01-06,5.0,1.0,2014-01-06,0.0,0,100.0,15.15,5.0,0,0,1,0,0,1,0
32706,0.0,2014-01-07,4.6015592912744685,1.0,2014-05-08,0.0,0,100.0,3.21,5.0,0,0,1,0,0,1,0
32707,1.0,2014-01-11,4.3,1.0,2014-05-05,0.0,1,16.7,3.26,4.7,1,0,0,0,0,1,0
32708,0.0,2014-01-28,5.0,1.0,2014-05-10,0.0,0,50.0,3.89,5.0,0,0,1,0,0,1,0
32709,0.0,2014-01-28,4.0,1.0,2014-05-29,0.0,0,75.0,7.92,4.0,0,0,1,1,0,0,0
32710,0.0,2014-01-11,4.4,1.21,2014-03-06,16.7,0,100.0,5.3,4.8,1,0,0,0,0,1,0
32711,3.0,2014-01-30,3.7,1.0,2014-02-02,0.0,1,33.3,2.44,5.0,0,0,1,1,0,0,0
32712,0.0,2014-01-23,5.0,1.08,2014-03-02,33.3,1,66.7,0.77,5.0,0,0,1,1,0,0,0
32713,2.0,2014-01-27,5.0,1.0,2014-02-15,0.0,1,50.0,9.99,4.5,0,0,1,0,0,1,0
32714,10.0,2014-01-08,4.6,1.03,2014-06-27,5.6,0,69.4,3.26,4.7,0,0,1,1,0,0,1
32715,0.0,2014-01-22,4.0,1.0,2014-05-16,0.0,0,100.0,10.01,5.0,0,0,1,0,0,1,0
32716,0.0,2014-01-23,5.0,1.0,2014-03-23,0.0,1,0.0,1.4100000000000001,5.0,1,0,0,1,0,0,0
32717,2.0,2014-01-27,4.7,1.1,2014-06-30,13.0,0,60.9,3.5300000000000002,4.8,1,0,0,0,0,1,1
32718,1.0,2014-01-15,5.0,1.0,2014-06-25,0.0,0,50.0,5.95,5.0,0,1,0,0,0,1,1
32719,5.0,2014-01-13,4.8,1.0,2014-06-26,0.0,1,100.0,2.49,4.5,0,0,1,0,0,1,1
32720,1.0,2014-01-11,4.5,1.0,2014-06-11,0.0,1,50.0,2.3,5.0,0,0,1,0,0,1,1
32721,3.0,2014-01-06,3.6,1.0,2014-06-20,0.0,1,100.0,5.12,4.5,0,0,1,0,0,1,1
32722,0.0,2014-01-28,4.3,1.08,2014-06-14,33.3,0,66.7,10.21,5.0,0,0,1,0,0,1,1
32723,5.0,2014-01-08,4.9,1.06,2014-05-06,12.5,0,37.5,3.46,4.9,0,0,1,0,0,1,0
32724,2.0,2014-01-27,5.0,1.0,2014-05-28,0.0,1,80.0,7.93,5.0,0,0,1,0,0,1,0
32725,2.0,2014-01-10,5.0,1.63,2014-01-11,50.0,1,50.0,1.21,4.5,0,0,1,1,0,0,0
32726,7.0,2014-01-16,4.6,1.0,2014-05-30,0.0,1,71.7,1.76,4.7,1,0,0,0,0,1,0
32727,3.0,2014-01-03,4.3,1.0,2014-01-05,0.0,1,33.3,5.33,5.0,0,1,0,0,0,1,0
32728,1.0,2014-01-11,4.0,1.0,2014-01-12,0.0,1,0.0,21.91,5.0,0,0,1,0,0,1,0
32729,1.0,2014-01-11,4.6015592912744685,1.0,2014-06-21,0.0,1,0.0,13.89,4.0,0,0,1,0,0,1,1
32730,1.0,2014-01-23,5.0,1.0,2014-01-23,0.0,0,100.0,11.62,5.0,1,0,0,0,0,1,0
32731,0.0,2014-01-18,4.6015592912744685,1.0,2014-03-06,0.0,1,100.0,1.6099999999999999,4.0,0,0,1,1,0,0,0
32732,12.0,2014-01-11,5.0,1.04,2014-07-01,13.5,1,67.6,2.77,4.9,0,1,0,0,0,1,1
